symbol,name,id
'TNH','Terra Nitrogen Co L',1646
'TNL','Technitrol Inc',NULL
'TNS','Tns Inc',NULL
'TO','Tech Ops Sevcon Inc',NULL
'TOD','Todd Shipyards Corp',NULL
'TOF','Tofu Time Inc Del',9853
'TOL','Toll Brothers Inc',8999
'TOMO','Tomotherapy Inc',NULL
'TONE','Tierone Corp',NULL
'TOO','Teekay Offshore Part',727835
'TORM','Tor Minerals Intl In',454
'TOWN','Townebank Portsmouth',NULL
'TPC','Tutor Perini Corp',5852
'TPGI','Thomas Pptys Group I',NULL
'TPUT','Barzel Inds Inc',NULL
'TPX','Tempur Pedic Intl In',385653
'TQNT','Triquint Semiconduct',NULL
'TR','Tootsie Roll Inds In',10664
'TRA','Terra Inds Inc',NULL
'TRAC','Track Data Corp',8600
'TRAD','Tradestation Group I',NULL
'TRAK','Dealertrack Hldgs In',681016
'TRBN','Trubion Pharmaceutic',NULL
'TRBR','Trailer Bridge',NULL
'TRC','Tejon Ranch Co',7545
'TRCI','Technology Resh Corp',NULL
'TRCR','Transcend Services I',NULL
'TREE','Tree Com Inc',778403
'TREX','Trex Inc',9111
'TRGL','Toreador Res Corp',NULL
'TRGT','Targacept Inc',NULL
'TRH','Transatlantic Hldgs',NULL
'TRID','Trident Microsystems',NULL
'TRK','Speedway Motorsports',7131
'TRLG','True Religion Appare',NULL
'TRMA','Trico Marine Service',NULL
'TRMB','Trimble Navigation L',1734
'TRMK','Trustmark Corp',9315
'TRMS','Trimeris Inc',NULL
'TRN','Trinity Inds Inc',11633
'TROW','T.Rowe Price Group I',76009
'TRR','Trc Cos Inc',2079
'TRS','Trimas Corp',13723
'TRST','Trustco Bk Corp N Y',1932
'TRT','Trio Tech Intl',1260
'TRV','Travelers Companies',8335
'TRW','Trw Automotive Hldgs',NULL
'TRXI','Trx Inc',NULL
'TSBK','Timberland Bancorp I',10445
'TSCM','Thestreet Com',NULL
'TSCO','Tractor Supply Co',7370
'TSFG','South Finl Group Inc',NULL
'TSH','Teche Hldg Co',NULL
'TSN','Tyson Foods Inc',3674
'TSO','Tesoro Pete Corp',2332
'TSON','Trans1 Inc',NULL
'TSPT','Transcept Pharmaceutica',NULL
'TSRA','Tessera Technologies',593698
'TSRI','Tsr Inc',7912
'TSS','Total Sys Svcs Inc',6075
'TSTF','Teamstaff Inc',NULL
'TSTR','Terrestar Corp',NULL
'TSTY','Tasty Baking Co',NULL
'TSYS','Telecommunications S',75532
'TTC','Toro Co',7010
'TTEC','Teletech Holdings In',6359
'TTEK','Tetra Tech Inc New',2614
'TTES','T-3 Energy Srvcs Inc',NULL
'TTGT','Techtarget Inc',638747
'TTI','Tetra Technologies I',27009
'TTMI','Ttm Technologies In',77054
'TTWO','Take-Two Interactive',3171
'TUC','Mac-Gray Corp',NULL
'TUES','Tuesday Morning Corp',814
'TUNE','Microtune Inc Del',NULL
'TUP','Tupperware Corp',10727
'TUTR','Plato Learning Inc',NULL
'TVL','Lin Tv Corp',NULL
'TW','Towers Watson & Co',811278
'TWC','Time Warner Cable Inc',723790
'TWER','Towerstream Corp',696342
'TWGP','Tower Group Inc',NULL
'TWI','Titan Intl Inc Ill',5113
'TWIN','Twin Disc Inc',7594
'TWLL','Techwell Inc',NULL
'TWMC','Trans World Entmt Co',7441
'TWPG','Thomas Weisel Partne',NULL
'TWTC','Tw Telecom Inc',NULL
'TWX','Time Warner Inc',72297
'TXCC','Transwitch Corp',NULL
'TXCO','Txco Res Inc',NULL
'TXI','Texas Inds Inc',NULL
'TXN','Texas Instrs Inc',4121
'TXRH','Texas Roadhouse Inc',634451
'TXT','Textron Inc',7162
'TYL','Tyler Technologies I',10758
'TYPE','Monotype Imaging Holdin',732842
'TZOO','Travelzoo Inc',82813
'UA','Under Armour Inc',683860
'UACL','Universal Truckload',655179
'UAHC','United Amern Healthc',9563
'UAM','Universal Amern Finl',849742
'UAUA','Ual Corp',NULL
'UBA','Urstadt Biddle Pptys',10221
'UBCP','United Bancorp Inc O',1371
'UBET','Youbet Com Inc',NULL
'UBFO','United Security Banc',85201
'UBNK','United Financial Bancor',837343
'UBP','Urstadt Biddle Pptys',10221
'UBSH','Union First Mkt Banksh',5093
'UBSI','United Bankshs Inc W',5055
'UCBH','Ucbh Holdings Inc',NULL
'UCBI','United Cmnty Bks Bla',28964
'UCFC','United Cmnty Finl Co',11040
'UCTT','Ultra Clean Hldgs In',615187
'UDR','Udr Inc',3416
'UDRL','Union Drilling Inc',NULL
'UDW','US Dataworks Inc',NULL
'UEC','Uranium Energy Corp',681904
'UEIC','Universal Electrs In',10978
'UFCS','United Fire & Cas Co',4354
'UFI','Unifi Inc',10620
'UFPI','Universal Fst Prods',9130
'UFPT','Ufp Technologies Inc',2223
'UFS','Domtar Corp',727219
'UG','United Guardian Inc',11543
'UGI','Ugi Corp New',10716
'UGNE','Unigene Labs Inc',NULL
'UHAL','Amerco',11171
'UHS','Universal Health Svc',10401
'UHT','Universal Health Rlt',8033
'UIL','Uil Hldg Corp',60780
'UIS','Unisys Corp',3251
'ULBI','Ultralife Batteries',1321
'ULGX','Urologix Inc',10491
'ULTA','Ulta Salon Cosmetcs & F',750092
'ULTI','Ultimate Software Gr',2176
'ULU','Uluru Inc',NULL
'UMBF','Umb Finl Corp',674
'UMH','U M H Properties Inc',10640
'UMPQ','Umpqua Hldgs Corp',10644
'UNAM','Unico Amern Corp',688
'UNB','Union Bancshares Inc',65319
'UNCA','Unica Corp',NULL
'UNDT','Universal Detection Tec',5507
'UNF','Unifirst Corp Mass',7467
'UNFI','United Nat Foods Inc',2248
'UNFY','Unify Corp',NULL
'UNH','Unitedhealth Group I',8792
'UNM','Unumprovident Corp',3309
'UNP','Union Pac Corp',3564
'UNS','Unisource Energy Cor',NULL
'UNT','Unit Corp',1945
'UNTD','United Online Inc',87696
'UNTY','Unity Bancorp Inc',9807
'UPFC','United Panam Financi',NULL
'UPG','Universal Power Grou',NULL
'UPI','Uroplasty Inc',NULL
'UPL','Ultra Pete Corp',88211
'UPS','United Parcel Servic',10216
'UQM','Uqm Technologies Inc',6446
'URBN','Urban Outfitters Inc',6549
'URI','United Rentals Inc',54051
'URRE','Uranium Res Inc',11214
'URS','Urs Corp New',NULL
'USAK','USA Truck Inc',8618
'USAP','Universal Stainless',6650
'USAT','USA Technologies Inc',9834
'USB','US Bancorp Del',11930
'USBI','United Sec Bancshare',782
'USEG','U S Energy Corp Wyo',531
'USG','U S G Corp',8285
'USHS','U S Home Sys Inc',NULL
'USLM','United States Lime &',8763
'USM','United States Cellul',2839
'USMO','USA Mobility Inc',NULL
'USNA','USANA Inc',8375
'USPH','U S Physical Therapy',3277
'USTR','United Stationers In',NULL
'USU','USEC Inc',NULL
'UTEK','Ultratech Inc',4465
'UTHR','United Therapeutics',5683
'UTI','Universal Technical',598804
'UTIW','Uti Worldwide Inc',80024
'UTK','Utek Corp',NULL
'UTL','Unitil Corp',1985
'UTMD','Utah Med Prods Inc',7497
'UTR','Unitrin Inc',NULL
'UTSI','Utstarcom Inc',70216
'UTX','United Technologies',8836
'UUU','Universal Sec Instrs',128
'UVE','Universal Ins Hldgs',11341
'UVSP','Univest Corp Pa',9715
'UVV','Universal Corp',3784
'UWBK','United Westn Bancorp',NULL
'UWN','Nevada Gold & Casino',3273
'UXG','U S Gold Corp',NULL
'V','Visa Inc',748327
'VAL','Valspar Corp',2224
'VALU','Value Line Inc',9632
'VAR','Varian Med Sys Inc',8917
'VARI','Varian Inc',NULL
'VASC','Vascular Solutions I',11739
'VCBI','Virginia Comm Bancor',NULL
'VCGH','Vcg Hldg Corp',NULL
'VCI','Valassis Communicati',NULL
'VCLK','Valueclick Inc',NULL
'VCST','Viewcast Com Inc',3122
'VDSI','Vasco Data Sec Intl',10193
'VECO','Veeco Instrs Inc Del',11608
'VETS','Pet Drx Corporation',NULL
'VEXP','Velocity Express Corp',NULL
'VFC','V F Corp',3281
'VG','Vonage Hldgs Corp',609883
'VGR','Vector Group Ltd',343
'VGZ','Vista Gold Corp',6355
'VHC','Virnetx Holding Corp',985
'VHI','Valhi Inc New',1139
'VIA.B','Viacom Inc New -B',1139
'VIAP','Via Pharmaceuticals Inc',8477
'VICL','Vical Inc',3939
'VICR','Vicor Corp',8202
'VIDE','Video Display Corp',8167
'VIFL','Food Technology Serv',NULL
'VII','Vicon Inds Inc',6137
'VION.Q','Vion Pharmaceuticals In',6137
'VIRC','Virco Mfg Co',6880
'VIRL','Virage Logic Corp',NULL
'VIST','Vist Financial Corp',NULL
'VITA','Orthovita Inc',NULL
'VITC','Vitacost Com Inc',NULL
'VIVO','Meridian Bioscience',11506
'VLCM','Volcom Inc',NULL
'VLGE.A','Village Super Mkt In',NULL
'VLNC','Valence Technology I',NULL
'VLO','Valero Energy Corp N',6471
'VLTR','Volterra Semiconduct',NULL
'VLY','Valley Natl Bancorp',5660
'VMC','Vulcan Matls Co',741066
'VMED','Virgin Media Inc',NULL
'VMI','Valmont Inds Inc',9388
'VMW','Vmware Inc',186985
'VNBC','Vineyard Natl Bancor',NULL
'VNDA','Vanda Pharmaceutical',694845
'VNO','Vornado Rlty Tr',10385
'VOCS','Vocus Inc',NULL
'VOL','Volt Information Sci',NULL
'VOLC','Volcano Corporation',NULL
'VOXX','Audiovox Corp',5672
'VPFG','Viewpoint Finl Group',NULL
'VPHM','Viropharma Inc',NULL
'VPS','Vermont Pure Hldgs L',NULL
'VQ','Venoco Inc',NULL
'VR','Validus Holdings Ltd',694800
'VRAD','Virtual Radiologic Corp',NULL
'VRAZ','Veraz Networks Inc',NULL
'VRMQ','Vermillion Inc',NULL
'VRNM','Verenium Corp',NULL
'VRS','Verso Paper Corp',765400
'VRSK','Verisk Analytics Inc',785278
'VRSN','Verisign Inc',11412
'VRTB','Vestin Rlty Mtg Ii Inc',674814
'VRTS','Virtus Invt Partners In',21813
'VRTU','Virtusa Corp',386130
'VRTX','Vertex Pharmaceutica',599
'VRUS','Pharmasset Inc',NULL
'VRX','Valeant Pharmaceutic',3552
'VSAT','Viasat Inc',8817
'VSCI','Vision-Sciences Inc',NULL
'VSCP','Virtualscopics Inc',654397
'VSEA','Varian Semiconductor',NULL
'VSEC','Vse Corp',4965
'VSH','Vishay Intertechnolo',10900
'VSI','Vitamin Shoppe Inc',711886
'VSNT','Versant Corp',NULL
'VSR','Versar Inc',1234
'VSUQ','Verasun Energy Corp',NULL
'VTAL','Vital Images Inc',NULL
'VTIV','Inventiv Health Inc',NULL
'VTR','Ventas Inc',1093
'VTRO','Vertro Inc',NULL
'VVC','Vectren Corp',69014
'VVI','Viad Corp',5721
'VVTV','Valuevision Intl Inc',NULL
'VVUS','Vivus Inc',3684
'VZ','Verizon Communicatio',7762
'WAB','Wabtec Corp',4945
'WABC','Westamerica Bancorp',10279
'WAC','Walter Invt Mgmt Corp',11469
'WAG','Walgreen Co',NULL
'WAIN','Wainwright Bk&Tr Co',NULL
'WAL','Western Alliance Ban',389887
'WASH','Washington Tr Bancor',242
'WAT','Waters Corp',8644
'WAVE','Nextwave Wireless In',NULL
'WAVX','Wave Systems Corp',3659
'WBC','Wabco Hldgs Inc',736282
'WBCO','Washington Bkg Co Oa',NULL
'WBMD','Webmd Health Corp',673669
'WBS','Webster Finl Corp Co',10156
'WBSN','Websense Inc',NULL
'WCAA','Wca Waste Corp',NULL
'WCBO','West Coast Bancorp O',NULL
'WCC','Wesco Intl Inc',4358
'WCG','Wellcare Group Inc',622008
'WCN','Waste Connections In',686
'WDC','Western Digital Corp',10781
'WDFC','Wd 40 Co',1888
'WDR','Waddell & Reed Finl',1370
'WEBM','Webmediabrands Inc',NULL
'WEC','Wisconsin Energy Cor',8439
'WEDC','White Electr Designs',NULL
'WEL','Boots & Coots/Intl W',NULL
'WEN','Wendys Arbys Group Inc',9943
'WERN','Werner Enterprises I',12039
'WES','Western Gas Partners Lp',759348
'WEST','Western Sizzlin Corp',695532
'WEX','Winland Electrs Inc',655912
'WEYS','Weyenberg Shoe Mfg',2062
'WFC','Wells Fargo & Co New',8130
'WFD','Westfield Financial',90126
'WFMI','Whole Foods Mkt Inc',NULL
'WFR','Memc Electr Matls In',NULL
'WFSL','Washington Fed Inc',NULL
'WGA','Wells Gardner Electr',6518
'WGAT','Worldgate Communicat',NULL
'WGL','Wgl Hldgs Inc',71575
'WGNR','Wegener Corp',3144
'WGO','Winnebago Inds Inc',9845
'WGOV','Woodward Governor Co',NULL
'WHG','Westwood Hldgs Group',97030
'WHI','W Hldg Co Inc',NULL
'WHLM','Wilhelmina Intl Inc',8950
'WHR','Whirlpool Corp',8508
'WIBC','Wilshire Bancorp Inc',629806
'WIN','Windstream Corp',630551
'WINA','Winmark Corp',5275
'WINN','Winn Dixie Stores In',NULL
'WIRE','Encore Wire Corp',10648
'WITM','Wits Basin Precious',NULL
'WL','Wilmington Trust Cor',NULL
'WLB','Westmoreland Coal Co',4843
'WLDN','Willdan Group Inc',717861
'WLFC','Willis Lease Finance',8164
'WLK','Westlake Chem Corp',596340
'WLL','Whiting Pete Corp Ne',420440
'WLP','Wellpoint Inc',NULL
'WLSE','Wilshire Oil Co Tex',3670
'WLT','Walter Inds Inc',NULL
'WM','Waste Mgmt Inc Del',8960
'WMAR','West Marine Inc',495
'WMB','Williams Cos',6934
'WMCO','Williams Ctls Inc',NULL
'WMG','Warner Music Group C',NULL
'WMGI','Wright Med Group Inc',830039
'WMK','Weis Mkts Inc',5863
'WMS','Wms Industries Inc',931265
'WMT','Wal Mart Stores Inc',7329
'WMZ','Williams Pipeline Partn',NULL
'WNC','Wabash Natl Corp',9068
'WNEA','Wind Energy Amer Inc',NULL
'WNI','Schiff Nutrition Int',NULL
'WNR','Western Refng Inc',686460
'WOLF','Great Wolf Resorts I',NULL
'WOOF','Vca Antech Inc',11426
'WOR','Worthington Inds Inc',9753
'WPC','W P Carey & Co Llc',3533
'WPCS','Wpcs Intl Inc',64095
'WPI','Watson Pharmaceutica',NULL
'WPO','Washington Post Co',NULL
'WPP','Wausau-Mosinee Paper',9262
'WPZ','Williams Partners L',821456
'WR','Westar Energy Inc',5414
'WRB','Berkley W R Corp',1467
'WRC','Warnaco Group Inc',NULL
'WRE','Washington Real Esta',10744
'WRES','Warren Res Inc',92069
'WRI','Weingarten Realty In',3511
'WRLD','World Accep Corp Del',4751
'WRLS','Telular Corp',NULL
'WSBC','Wesbanco Inc',8795
'WSBF','Waterstone Financial In',908252
'WSC','Wesco Finl Corp',NULL
'WSCI','Wsi Inds Inc',8906
'WSFS','Wsfs Finl Corp',3514
'WSM','Williams Sonoma Inc',3673
'WSO','Watsco Inc',7414
'WST','West Pharmaceutical',13806
'WSTG','Wayside Technology G',8188
'WSTL','Westell Technologies',8419
'WTBA','West Bancorporation',100595
'WTFC','Wintrust Financial C',10501
'WTI','W & T Offshore Inc',633657
'WTM','White Mtns Ins Group',5324
'WTNY','Whitney Hldg Corp',NULL
'WTR','Aqua America Inc',6450
'WTS','Watts Water Tech',7435
'WTSL.A','Wet Seal Inc',7435
'WTT','Wireless Telecom Gro',4913
'WTW','Weight Watchers Intl',69668
'WU','Western Un Co',711432
'WVVI','Willamette Vy Vineya',7245
'WWE','World Wrestling Entr',7520
'WWON','Westwood One Inc',NULL
'WWVY','Warwick Valley Tel C',NULL
'WWW','Wolverine World Wide',335
'WWWW','Web Com Group Inc',105057
'WXCO','Whx Corp',NULL
'WXS','Wright Express Corp',NULL
'WY','Weyerhaeuser Co',4423
'WYN','Wyndham Worldwide Co',708397
'WYNN','Wynn Resorts Ltd',112970
'WYY','Widepoint Corp',1278
'WZE','Wizzard Software Cor',NULL
'X','United States Stl Co',93870
'XATA','Xata Corp',NULL
'XCO','Exco Resources Inc',157
'XCR','Xcorporeal Inc',NULL
'XEC','Cimarex Energy Co',99453
'XEL','Xcel Energy Inc',1763
'XETA','Xeta Corp',NULL
'XIDE','Exide Technologies',NULL
'XJT','Expressjet Holdings Inc',NULL
'XL','Xl Cap Ltd',10181
'XLNX','Xilinx Inc',9805
'XNN','Xenonics Hldgs Inc',NULL
'XNPT','Xenoport Inc',113775
'XOM','Exxon Mobil Corp',3810
'XOMA','Xoma Ltd',1361
'XPL','Solitario Expl & Rty Co',77503
'XPO','Express 1 Expedited',96108
'XPRT','Lecg Corp',NULL
'XRAY','Dentsply Intl Inc Ne',10307
'XRIT','X-Rite Inc',NULL
'XRM','Xerium Technologies',632127
'XRX','Xerox Corp',8827
'XTEX','Crosstex Energy L P',NULL
'XTO','Xto Energy Corp',NULL
'XTXI','Crosstex Energy Inc',NULL
'XXIA','Ixia',77928
'Y','Alleghany Corp',11487
'YAVY','Yadkin Valley Financ',NULL
'YDNT','Young Innovations In',NULL
'YHOO','Yahoo Inc',5922
'YORW','York Wtr Co',9408
'YRCW','Yrc Worldwide Inc',7536
'YSI','U Store It Tr',NULL
'YUM','Yum Brands Inc',3282
'ZANE','Zanett Inc',NULL
'ZBB','Zbb Energy Corporation',NULL
'ZBRA','Zebra Technologies C',8509
'ZEP','Zep Inc',NULL
'ZEUS','Olympic Steel Inc',9182
'ZGEN','Zymogenetics Inc',NULL
'ZHNE','Zhone Technologies I',79619
'ZIGO','Zygo Corp',NULL
'ZILG','Zilog Inc',NULL
'ZINC','Horsehead Hldg Corp',731022
'ZION','Zions Bancorp',862
'ZIOP','Ziopharm Oncology In',83398
'ZIPR','Ziprealty Inc',NULL
'ZIXI','Zix Corp',9672
'ZLC','Zale Corp New',NULL
'ZMH','Zimmer Hldgs Inc',NULL
'ZN','Zion Oil & Gas Inc',95561
'ZNT','Zenith Natl Ins Corp',NULL
'ZOLL','Zoll Med Corp',NULL
'ZOLT','Zoltek Cos Inc',NULL
'ZOOM','Zoom Technologies Inc D',5118
'ZQK','Quiksilver Inc',1628
'ZRAN','Zoran Corp',NULL
'ZTHO','Z Trim Hldgs',65661
'ZUMZ','Zumiez Inc',664847
'ZZ','Sealy Corp',NULL
